pelayanan_id,poli_id,pelayanan_nm,pelayanan_jml
17743,4,Tindakan Keperawatan Sedang (ISO) Fiksasi fr costae (ISO) Kelas II,9963
17744,4,Tindakan Keperawatan Sedang (ISO) Fiksasi fr costae (ISO) Kelas III,6925
17745,4,Tindakan Keperawatan Sedang (ISO) Fiksasi fr costae (ISO) VIP,17510
17746,4,Tindakan Keperawatan Sedang (ISO) Health Education (ISO) Kelas I,12456
17747,4,Tindakan Keperawatan Sedang (ISO) Health Education (ISO) Kelas II,9963
17748,4,Tindakan Keperawatan Sedang (ISO) Health Education (ISO) Kelas III,6925
17749,4,Tindakan Keperawatan Sedang (ISO) Health Education (ISO) VIP,17510
17750,4,Tindakan Keperawatan Sedang (ISO) Health Education (ISO) VVIP,17510
17751,4,Tindakan Keperawatan Sedang (ISO) Induksi misoprostol (ISO) Kelas I,12456
17752,4,Tindakan Keperawatan Sedang (ISO) Induksi misoprostol (ISO) Kelas II,9963
17753,4,Tindakan Keperawatan Sedang (ISO) Induksi misoprostol (ISO) Kelas III,6925
17754,4,Tindakan Keperawatan Sedang (ISO) Induksi misoprostol (ISO) VIP,17510
17755,4,Tindakan Keperawatan Sedang (ISO) Inspeculo vagina (ISO) Kelas I,12456
17756,4,Tindakan Keperawatan Sedang (ISO) Inspeculo vagina (ISO) Kelas II,9963
17757,4,Tindakan Keperawatan Sedang (ISO) Inspeculo vagina (ISO) Kelas III,6925
17758,4,Tindakan Keperawatan Sedang (ISO) Inspeculo vagina (ISO) VIP,17510
17759,4,Tindakan Keperawatan Sedang (ISO) Irigasi trauma oculi/telinga (ISO) Kelas I,12456
17760,4,Tindakan Keperawatan Sedang (ISO) Irigasi trauma oculi/telinga (ISO) Kelas II,9963
17761,4,Tindakan Keperawatan Sedang (ISO) Irigasi trauma oculi/telinga (ISO) Kelas III,6925
17762,4,Tindakan Keperawatan Sedang (ISO) Irigasi trauma oculi/telinga (ISO) VIP,17510
17763,4,Tindakan Keperawatan Sedang (ISO) Lavement (ISO) Kelas I,12456
17764,4,Tindakan Keperawatan Sedang (ISO) Lavement (ISO) Kelas II,9963
17765,4,Tindakan Keperawatan Sedang (ISO) Lavement (ISO) Kelas III,6925
17766,4,Tindakan Keperawatan Sedang (ISO) Lavement (ISO) VIP,17510
17767,4,Tindakan Keperawatan Sedang (ISO) Lepas WSD pada pasien hidup (ISO) Kelas I,12456
17768,4,Tindakan Keperawatan Sedang (ISO) Lepas WSD pada pasien hidup (ISO) Kelas II,9963
17769,4,Tindakan Keperawatan Sedang (ISO) Lepas WSD pada pasien hidup (ISO) Kelas III,6925
17770,4,Tindakan Keperawatan Sedang (ISO) Lepas WSD pada pasien hidup (ISO) VIP,17510
17771,4,Tindakan Keperawatan Sedang (ISO) Massage uterus (ISO) Kelas I,12456
17772,4,Tindakan Keperawatan Sedang (ISO) Massage uterus (ISO) Kelas II,9963
17773,4,Tindakan Keperawatan Sedang (ISO) Massage uterus (ISO) Kelas III,6925
17774,4,Tindakan Keperawatan Sedang (ISO) Massage uterus (ISO) VIP,17510
17775,4,Tindakan Keperawatan Sedang (ISO) Melepas drain (sedang) (ISO) Kelas I,12456
17776,4,Tindakan Keperawatan Sedang (ISO) Melepas drain (sedang) (ISO) Kelas II,9963
17777,4,Tindakan Keperawatan Sedang (ISO) Melepas drain (sedang) (ISO) Kelas III,6925
17778,4,Tindakan Keperawatan Sedang (ISO) Melepas drain (sedang) (ISO) VIP,17510
17779,4,Tindakan Keperawatan Sedang (ISO) Memandikan (ISO) Kelas I,12456
17780,4,Tindakan Keperawatan Sedang (ISO) Memandikan (ISO) Kelas II,9963
17781,4,Tindakan Keperawatan Sedang (ISO) Memandikan (ISO) Kelas III,6925
17782,4,Tindakan Keperawatan Sedang (ISO) Memandikan (ISO) VIP,17510
17783,4,Tindakan Keperawatan Sedang (ISO) Memasang infus pump (ISO) Kelas I,12456
17784,4,Tindakan Keperawatan Sedang (ISO) Memasang infus pump (ISO) Kelas II,9963
17785,4,Tindakan Keperawatan Sedang (ISO) Memasang infus pump (ISO) Kelas III,6925
17786,4,Tindakan Keperawatan Sedang (ISO) Memasang infus pump (ISO) VIP,17510
17787,4,Tindakan Keperawatan Sedang (ISO) Membantu BAB/BAK (ISO) Kelas I,12456
17788,4,Tindakan Keperawatan Sedang (ISO) Membantu BAB/BAK (ISO) Kelas II,9963
17789,4,Tindakan Keperawatan Sedang (ISO) Membantu BAB/BAK (ISO) Kelas III,6925
17790,4,Tindakan Keperawatan Sedang (ISO) Membantu BAB/BAK (ISO) VIP,17510
17791,4,Tindakan Keperawatan Sedang (ISO) Mengeluarkan feces manual (ISO) Kelas I,12456
17792,4,Tindakan Keperawatan Sedang (ISO) Mengeluarkan feces manual (ISO) Kelas II,9963
17793,4,Tindakan Keperawatan Sedang (ISO) Mengeluarkan feces manual (ISO) Kelas III,6925
17794,4,Tindakan Keperawatan Sedang (ISO) Mengeluarkan feces manual (ISO) VIP,17510
17795,4,Tindakan Keperawatan Sedang (ISO) Mengganti Linen dengan pasien di tt (ISO) Kelas I,12456
17796,4,Tindakan Keperawatan Sedang (ISO) Mengganti Linen dengan pasien di tt (ISO) Kelas II,9963
17797,4,Tindakan Keperawatan Sedang (ISO) Mengganti Linen dengan pasien di tt (ISO) Kelas III,6925
17798,4,Tindakan Keperawatan Sedang (ISO) Mengganti Linen dengan pasien di tt (ISO) VIP,17510
17799,4,Tindakan Keperawatan Sedang (ISO) Merekam EKG (Keperawatan) (ISO) Kelas I,12456
17800,4,Tindakan Keperawatan Sedang (ISO) Merekam EKG (Keperawatan) (ISO) Kelas II,9963
17801,4,Tindakan Keperawatan Sedang (ISO) Merekam EKG (Keperawatan) (ISO) Kelas III,6925
17802,4,Tindakan Keperawatan Sedang (ISO) Merekam EKG (Keperawatan) (ISO) VIP,17510
17803,4,Tindakan Keperawatan Sedang (ISO) Pasang bidai fr lengan/clavicula (ISO) Kelas I,12456
17804,4,Tindakan Keperawatan Sedang (ISO) Pasang bidai fr lengan/clavicula (ISO) Kelas II,9963
17805,4,Tindakan Keperawatan Sedang (ISO) Pasang bidai fr lengan/clavicula (ISO) Kelas III,6925
17806,4,Tindakan Keperawatan Sedang (ISO) Pasang bidai fr lengan/clavicula (ISO) VIP,17510
17807,4,Tindakan Keperawatan Sedang (ISO) Pasang neck koller/fr vertebra (ISO) Kelas I,12456
17808,4,Tindakan Keperawatan Sedang (ISO) Pasang neck koller/fr vertebra (ISO) Kelas II,9963
17809,4,Tindakan Keperawatan Sedang (ISO) Pasang neck koller/fr vertebra (ISO) Kelas III,6925
17810,4,Tindakan Keperawatan Sedang (ISO) Pasang neck koller/fr vertebra (ISO) VIP,17510
17811,4,Tindakan Keperawatan Sedang (ISO) Pemasangan Gudel (ISO) Kelas I,12456
17812,4,Tindakan Keperawatan Sedang (ISO) Pemasangan Gudel (ISO) Kelas II,9963
17813,4,Tindakan Keperawatan Sedang (ISO) Pemasangan Gudel (ISO) Kelas III,6925
17814,4,Tindakan Keperawatan Sedang (ISO) Pemasangan Gudel (ISO) VIP,17510
17815,4,Tindakan Keperawatan Sedang (ISO) Pemberian O2 nasal kanul (ISO) Kelas I,12456
17816,4,Tindakan Keperawatan Sedang (ISO) Pemberian O2 nasal kanul (ISO) Kelas II,9963
17817,4,Tindakan Keperawatan Sedang (ISO) Pemberian O2 nasal kanul (ISO) Kelas III,6925
17818,4,Tindakan Keperawatan Sedang (ISO) Pemberian O2 nasal kanul (ISO) VIP,17510
17819,4,Tindakan Keperawatan Sedang (ISO) Pemberian O2 non  rebreathing mask (ISO) Kelas I,12456
17820,4,Tindakan Keperawatan Sedang (ISO) Pemberian O2 non  rebreathing mask (ISO) Kelas II,9963
17821,4,Tindakan Keperawatan Sedang (ISO) Pemberian O2 non  rebreathing mask (ISO) Kelas III,6925
17822,4,Tindakan Keperawatan Sedang (ISO) Pemberian O2 non  rebreathing mask (ISO) VIP,17510
17823,4,Tindakan Keperawatan Sedang (ISO) Pemberian O2 rebreathing mask (ISO) Kelas I,12456
17824,4,Tindakan Keperawatan Sedang (ISO) Pemberian O2 rebreathing mask (ISO) Kelas II,9963
17825,4,Tindakan Keperawatan Sedang (ISO) Pemberian O2 rebreathing mask (ISO) Kelas III,6925
17826,4,Tindakan Keperawatan Sedang (ISO) Pemberian O2 rebreathing mask (ISO) VIP,17510
17827,4,Tindakan Keperawatan Sedang (ISO) Pemberian O2 t piece (ISO) Kelas I,12456
17828,4,Tindakan Keperawatan Sedang (ISO) Pemberian O2 t piece (ISO) Kelas II,9963
17829,4,Tindakan Keperawatan Sedang (ISO) Pemberian O2 t piece (ISO) Kelas III,6925
17830,4,Tindakan Keperawatan Sedang (ISO) Pemberian O2 t piece (ISO) VIP,17510
17831,4,Tindakan Keperawatan Sedang (ISO) Pembuatan gips window (ISO) Kelas I,12456
17832,4,Tindakan Keperawatan Sedang (ISO) Pembuatan gips window (ISO) Kelas II,9963
17833,4,Tindakan Keperawatan Sedang (ISO) Pembuatan gips window (ISO) Kelas III,6925
17834,4,Tindakan Keperawatan Sedang (ISO) Pembuatan gips window (ISO) VIP,17510
17835,4,Tindakan Keperawatan Sedang (ISO) Pengawasan induksi (ISO) Kelas I,12456
17836,4,Tindakan Keperawatan Sedang (ISO) Pengawasan induksi (ISO) Kelas II,9963
17837,4,Tindakan Keperawatan Sedang (ISO) Pengawasan induksi (ISO) Kelas III,6925
17838,4,Tindakan Keperawatan Sedang (ISO) Pengawasan induksi (ISO) VIP,17510
17839,4,"Tindakan Keperawatan Sedang (ISO) Pengawasan ps punctie pleura, acites (ISO) Kelas I",12456
17840,4,"Tindakan Keperawatan Sedang (ISO) Pengawasan ps punctie pleura, acites (ISO) Kelas II",9963
17841,4,"Tindakan Keperawatan Sedang (ISO) Pengawasan ps punctie pleura, acites (ISO) Kelas III",6925
17842,4,"Tindakan Keperawatan Sedang (ISO) Pengawasan ps punctie pleura, acites (ISO) VIP",17510
17843,4,Tindakan Keperawatan Sedang (ISO) Pengelolaan th/dg syring pump (ISO) Kelas I,12456
17844,4,Tindakan Keperawatan Sedang (ISO) Pengelolaan th/dg syring pump (ISO) Kelas II,9963
17845,4,Tindakan Keperawatan Sedang (ISO) Pengelolaan th/dg syring pump (ISO) Kelas III,6925
17846,4,Tindakan Keperawatan Sedang (ISO) Pengelolaan th/dg syring pump (ISO) VIP,17510
17847,4,Tindakan Keperawatan Sedang (ISO) Pengelolaan TH/IM/IV/IC/SC (ISO) Kelas I,12456
17848,4,Tindakan Keperawatan Sedang (ISO) Pengelolaan TH/IM/IV/IC/SC (ISO) Kelas II,9963
17849,4,Tindakan Keperawatan Sedang (ISO) Pengelolaan TH/IM/IV/IC/SC (ISO) Kelas III,6925
17850,4,Tindakan Keperawatan Sedang (ISO) Pengelolaan TH/IM/IV/IC/SC (ISO) VIP,17510
17851,4,Tindakan Keperawatan Sedang (ISO) Pengelolaan th/ps amuk (ISO) Kelas I,12456
17852,4,Tindakan Keperawatan Sedang (ISO) Pengelolaan th/ps amuk (ISO) Kelas II,9963
17853,4,Tindakan Keperawatan Sedang (ISO) Pengelolaan th/ps amuk (ISO) Kelas III,6925
17854,4,Tindakan Keperawatan Sedang (ISO) Pengelolaan th/ps amuk (ISO) VIP,17510
17855,4,Tindakan Keperawatan Sedang (ISO) Pengelolaan transfusi (ISO) Kelas I,12456
17856,4,Tindakan Keperawatan Sedang (ISO) Pengelolaan transfusi (ISO) Kelas II,9963
17857,4,Tindakan Keperawatan Sedang (ISO) Pengelolaan transfusi (ISO) Kelas III,6925
17858,4,Tindakan Keperawatan Sedang (ISO) Pengelolaan transfusi (ISO) VIP,17510
17859,4,Tindakan Keperawatan Sedang (ISO) Perawatan Colostomy (sedang) (ISO) Kelas I,12456
17860,4,Tindakan Keperawatan Sedang (ISO) Perawatan Colostomy (sedang) (ISO) Kelas II,9963
17861,4,Tindakan Keperawatan Sedang (ISO) Perawatan Colostomy (sedang) (ISO) Kelas III,6925
17862,4,Tindakan Keperawatan Sedang (ISO) Perawatan Colostomy (sedang) (ISO) VIP,17510
17863,4,Tindakan Keperawatan Sedang (ISO) Perawatan infus umbilicial (ISO) Kelas I,12456
17864,4,Tindakan Keperawatan Sedang (ISO) Perawatan infus umbilicial (ISO) Kelas II,9963
17865,4,Tindakan Keperawatan Sedang (ISO) Perawatan infus umbilicial (ISO) Kelas III,6925
17866,4,Tindakan Keperawatan Sedang (ISO) Perawatan infus umbilicial (ISO) VIP,17510
17867,4,Tindakan Keperawatan Sedang (ISO) Perawatan Jenazah Di ruangan (ISO) Kelas I,12456
17868,4,Tindakan Keperawatan Sedang (ISO) Perawatan Jenazah Di ruangan (ISO) Kelas II,9963
17869,4,Tindakan Keperawatan Sedang (ISO) Perawatan Jenazah Di ruangan (ISO) Kelas III,6925
17870,4,Tindakan Keperawatan Sedang (ISO) Perawatan Jenazah Di ruangan (ISO) VIP,17510
17871,4,Tindakan Keperawatan Sedang (ISO) Perawatan Luka Bakar < 20% (ISO) Kelas I,12456
17872,4,Tindakan Keperawatan Sedang (ISO) Perawatan Luka Bakar < 20% (ISO) Kelas II,9963
17873,4,Tindakan Keperawatan Sedang (ISO) Perawatan Luka Bakar < 20% (ISO) Kelas III,6925
17874,4,Tindakan Keperawatan Sedang (ISO) Perawatan Luka Bakar < 20% (ISO) VIP,17510
17875,4,Tindakan Keperawatan Sedang (ISO) Perawatan luka bersih 5-10 cm (ISO) Kelas I,12456
17876,4,Tindakan Keperawatan Sedang (ISO) Perawatan luka bersih 5-10 cm (ISO) Kelas II,9963
17877,4,Tindakan Keperawatan Sedang (ISO) Perawatan luka bersih 5-10 cm (ISO) Kelas III,6925
17878,4,Tindakan Keperawatan Sedang (ISO) Perawatan luka bersih 5-10 cm (ISO) VIP,17510
17879,4,Tindakan Keperawatan Sedang (ISO) Perawatan luka kotor < 5 cm (ISO) Kelas I,12456
17880,4,Tindakan Keperawatan Sedang (ISO) Perawatan luka kotor < 5 cm (ISO) Kelas II,9963
17881,4,Tindakan Keperawatan Sedang (ISO) Perawatan luka kotor < 5 cm (ISO) Kelas III,6925
17882,4,Tindakan Keperawatan Sedang (ISO) Perawatan luka kotor < 5 cm (ISO) VIP,17510
17883,4,Tindakan Keperawatan Sedang (ISO) Perawatan luka lecet < 30 cm (ISO) Kelas I,12456
17884,4,Tindakan Keperawatan Sedang (ISO) Perawatan luka lecet < 30 cm (ISO) Kelas II,9963
17885,4,Tindakan Keperawatan Sedang (ISO) Perawatan luka lecet < 30 cm (ISO) Kelas III,6925
17886,4,Tindakan Keperawatan Sedang (ISO) Perawatan luka lecet < 30 cm (ISO) VIP,17510
17887,4,Tindakan Keperawatan Sedang (ISO) Perawatan pasien dengan ETT (ISO) Kelas I,12456
17888,4,Tindakan Keperawatan Sedang (ISO) Perawatan pasien dengan ETT (ISO) Kelas II,9963
17889,4,Tindakan Keperawatan Sedang (ISO) Perawatan pasien dengan ETT (ISO) Kelas III,6925
17890,4,Tindakan Keperawatan Sedang (ISO) Perawatan pasien dengan ETT (ISO) VIP,17510
17891,4,Tindakan Keperawatan Sedang (ISO) perawatan pasien dengan irigasi post tvp (ISO) Kelas I,12456
17892,4,Tindakan Keperawatan Sedang (ISO) perawatan pasien dengan irigasi post tvp (ISO) Kelas II,9963
17893,4,Tindakan Keperawatan Sedang (ISO) perawatan pasien dengan irigasi post tvp (ISO) Kelas III,6925
17894,4,Tindakan Keperawatan Sedang (ISO) perawatan pasien dengan irigasi post tvp (ISO) VIP,17510
17895,4,Tindakan Keperawatan Sedang (ISO) Perawatan Tracheostomi (ISO) Kelas I,12456
17896,4,Tindakan Keperawatan Sedang (ISO) Perawatan Tracheostomi (ISO) Kelas II,9963
17897,4,Tindakan Keperawatan Sedang (ISO) Perawatan Tracheostomi (ISO) Kelas III,6925
17898,4,Tindakan Keperawatan Sedang (ISO) Perawatan Tracheostomi (ISO) VIP,17510
17899,4,Tindakan Keperawatan Sedang (ISO) Perawatan ventilator (ISO) Kelas I,12456
17900,4,Tindakan Keperawatan Sedang (ISO) Perawatan ventilator (ISO) Kelas II,9963
17901,4,Tindakan Keperawatan Sedang (ISO) Perawatan ventilator (ISO) Kelas III,6925
17902,4,Tindakan Keperawatan Sedang (ISO) Perawatan ventilator (ISO) VIP,17510
17903,4,Tindakan Keperawatan Sedang (ISO) Perawatan WSD (ISO) Kelas I,12456
17904,4,Tindakan Keperawatan Sedang (ISO) Perawatan WSD (ISO) Kelas II,9963
17905,4,Tindakan Keperawatan Sedang (ISO) Perawatan WSD (ISO) Kelas III,6925
17906,4,Tindakan Keperawatan Sedang (ISO) Perawatan WSD (ISO) VIP,17510
17907,4,Tindakan Keperawatan Sedang (ISO) Rectal Touch (bayi) (RI) (ISO) Kelas I,12456
17908,4,Tindakan Keperawatan Sedang (ISO) Rectal Touch (bayi) (RI) (ISO) Kelas II,9963
17909,4,Tindakan Keperawatan Sedang (ISO) Rectal Touch (bayi) (RI) (ISO) Kelas III,6925
17910,4,Tindakan Keperawatan Sedang (ISO) Rectal Touch (bayi) (RI) (ISO) VIP,17510
17911,4,Tindakan Keperawatan Sedang (ISO) Rectal/vagina toucher (ISO) Kelas I,12456
17912,4,Tindakan Keperawatan Sedang (ISO) Rectal/vagina toucher (ISO) Kelas II,9963
17913,4,Tindakan Keperawatan Sedang (ISO) Rectal/vagina toucher (ISO) Kelas III,6925
17914,4,Tindakan Keperawatan Sedang (ISO) Rectal/vagina toucher (ISO) VIP,17510
17915,4,Tindakan Keperawatan Sedang (ISO) Resusitasi janin (ISO) Kelas I,12456
17916,4,Tindakan Keperawatan Sedang (ISO) Resusitasi janin (ISO) Kelas II,9963
17917,4,Tindakan Keperawatan Sedang (ISO) Resusitasi janin (ISO) Kelas III,6925
17918,4,Tindakan Keperawatan Sedang (ISO) Resusitasi janin (ISO) VIP,17510
17919,4,Tindakan Keperawatan Sedang (ISO) Sampling dahak (ISO) Kelas I,12456
17920,4,Tindakan Keperawatan Sedang (ISO) Sampling dahak (ISO) Kelas II,9963
17921,4,Tindakan Keperawatan Sedang (ISO) Sampling dahak (ISO) Kelas III,6925
17922,4,Tindakan Keperawatan Sedang (ISO) Sampling dahak (ISO) VIP,17510
17923,4,Tindakan Keperawatan Sedang (ISO) Sampling darah (ISO) Kelas I,12456
17924,4,Tindakan Keperawatan Sedang (ISO) Sampling darah (ISO) Kelas II,9963
17925,4,Tindakan Keperawatan Sedang (ISO) Sampling darah (ISO) Kelas III,6925
17926,4,Tindakan Keperawatan Sedang (ISO) Sampling darah (ISO) VIP,17510
17927,4,Tindakan Keperawatan Sedang (ISO) Suctioning (ISO) Kelas I,12456
17928,4,Tindakan Keperawatan Sedang (ISO) Suctioning (ISO) Kelas II,9963
17929,4,Tindakan Keperawatan Sedang (ISO) Suctioning (ISO) Kelas III,6925
17930,4,Tindakan Keperawatan Sedang (ISO) Suctioning (ISO) VIP,17510
17931,4,Tindakan Keperawatan Sedang (ISO) Tindik bayi (ISO) Kelas I,12456
17932,4,Tindakan Keperawatan Sedang (ISO) Tindik bayi (ISO) Kelas II,9963
17933,4,Tindakan Keperawatan Sedang (ISO) Tindik bayi (ISO) Kelas III,6925
17934,4,Tindakan Keperawatan Sedang (ISO) Tindik bayi (ISO) VIP,17510
17935,4,Tindakan Keperawatan Sedang (ISO) Uji fungsi lambung (ISO) Kelas I,12456
17936,4,Tindakan Keperawatan Sedang (ISO) Uji fungsi lambung (ISO) Kelas II,9963
17937,4,Tindakan Keperawatan Sedang (ISO) Uji fungsi lambung (ISO) Kelas III,6925
17938,4,Tindakan Keperawatan Sedang (ISO) Uji fungsi lambung (ISO) VIP,17510
17939,4,Tindakan Keperawatan Sedang (ISO) Up hecting < 10 simpul (up hecting intracutan) (ISO) Kelas I,12456
17940,4,Tindakan Keperawatan Sedang (ISO) Up hecting < 10 simpul (up hecting intracutan) (ISO) Kelas II,9963
17941,4,Tindakan Keperawatan Sedang (ISO) Up hecting < 10 simpul (up hecting intracutan) (ISO) Kelas III,6925
17942,4,Tindakan Keperawatan Sedang (ISO) Up hecting < 10 simpul (up hecting intracutan) (ISO) VIP,17510
17943,4,"Tindakan Keperawatan Sedang (Observasi) Amnyotomy (Observasi)
 Kelas II",9962
17944,4,"Tindakan Keperawatan Sedang (Observasi) Amnyotomy (Observasi)
 Kelas III",6925
17945,4,"Tindakan Keperawatan Sedang (Observasi) Askep spiritual (Observasi)
 Kelas II",9962
17946,4,"Tindakan Keperawatan Sedang (Observasi) Askep spiritual (Observasi)
 Kelas III",6925
17947,4,"Tindakan Keperawatan Sedang (Observasi) Balance cairan (Observasi)
 Kelas II",9962
17948,4,"Tindakan Keperawatan Sedang (Observasi) Balance cairan (Observasi)
 Kelas III",6925
17949,4,"Tindakan Keperawatan Sedang (Observasi) Breast care (Observasi)
 Kelas II",9962
17950,4,"Tindakan Keperawatan Sedang (Observasi) Breast care (Observasi)
 Kelas III",6925
17951,4,"Tindakan Keperawatan Sedang (Observasi) Buka gips sirkuler (Observasi)
 Kelas II",9962
17952,4,"Tindakan Keperawatan Sedang (Observasi) Buka gips sirkuler (Observasi)
 Kelas III",6925
17953,4,"Tindakan Keperawatan Sedang (Observasi) Cek GDS (Observasi)
 Kelas II",9962
17954,4,"Tindakan Keperawatan Sedang (Observasi) Cek GDS (Observasi)
 Kelas III",6925
17955,4,"Tindakan Keperawatan Sedang (Observasi) Cross Insisi (Observasi)
 Kelas II",9962
17956,4,"Tindakan Keperawatan Sedang (Observasi) Cross Insisi (Observasi)
 Kelas III",6925
17957,4,"Tindakan Keperawatan Sedang (Observasi) Fiksasi fr costae (Observasi)
 Kelas II",9962
17958,4,"Tindakan Keperawatan Sedang (Observasi) Fiksasi fr costae (Observasi)
 Kelas III",6925
17959,4,"Tindakan Keperawatan Sedang (Observasi) Health education (Observasi)
 Kelas II",9962
17960,4,"Tindakan Keperawatan Sedang (Observasi) Health education (Observasi)
 Kelas III",6925
17961,4,"Tindakan Keperawatan Sedang (Observasi) Induksi misoprostol (Observasi)
 Kelas II",9962
17962,4,"Tindakan Keperawatan Sedang (Observasi) Induksi misoprostol (Observasi)
 Kelas III",6925
17963,4,"Tindakan Keperawatan Sedang (Observasi) Inspeculo vagina (Observasi)
 Kelas II",9962
17964,4,"Tindakan Keperawatan Sedang (Observasi) Inspeculo vagina (Observasi)
 Kelas III",6925
17965,4,"Tindakan Keperawatan Sedang (Observasi) Irigasi trauma oculi/telinga (Observasi)
 Kelas II",9962
17966,4,"Tindakan Keperawatan Sedang (Observasi) Irigasi trauma oculi/telinga (Observasi)
 Kelas III",6925
17967,4,"Tindakan Keperawatan Sedang (Observasi) Lavement (Observasi)
 Kelas II",9962
17968,4,"Tindakan Keperawatan Sedang (Observasi) Lavement (Observasi)
 Kelas III",6925
17969,4,"Tindakan Keperawatan Sedang (Observasi) Lepas WSD pada pasien hidup (Observasi)
 Kelas II",9962
17970,4,"Tindakan Keperawatan Sedang (Observasi) Lepas WSD pada pasien hidup (Observasi)
 Kelas III",6925
17971,4,"Tindakan Keperawatan Sedang (Observasi) Massage uterus (Observasi)
 Kelas II",9962
17972,4,"Tindakan Keperawatan Sedang (Observasi) Massage uterus (Observasi)
 Kelas III",6925
17973,4,"Tindakan Keperawatan Sedang (Observasi) Melepas drain (sedang) (Observasi)
 Kelas II",9962
17974,4,"Tindakan Keperawatan Sedang (Observasi) Melepas drain (sedang) (Observasi)
 Kelas III",6925
17975,4,"Tindakan Keperawatan Sedang (Observasi) Memandikan (Observasi)
 Kelas II",9962
17976,4,"Tindakan Keperawatan Sedang (Observasi) Memandikan (Observasi)
 Kelas III",6925
17977,4,"Tindakan Keperawatan Sedang (Observasi) Memasang infus pump (Observasi)
 Kelas II",9962
17978,4,"Tindakan Keperawatan Sedang (Observasi) Memasang infus pump (Observasi)
 Kelas III",6925
17979,4,"Tindakan Keperawatan Sedang (Observasi) Membantu BAB/BAK (Observasi)
 Kelas II",9962
17980,4,"Tindakan Keperawatan Sedang (Observasi) Membantu BAB/BAK (Observasi)
 Kelas III",6925
17981,4,"Tindakan Keperawatan Sedang (Observasi) Mengeluarkan feces manual (Observasi)
 Kelas II",9962
17982,4,"Tindakan Keperawatan Sedang (Observasi) Mengeluarkan feces manual (Observasi)
 Kelas III",6925
17983,4,"Tindakan Keperawatan Sedang (Observasi) Mengganti Linen dengan pasien di tt (Observasi)
 Kelas II",9962
17984,4,"Tindakan Keperawatan Sedang (Observasi) Mengganti Linen dengan pasien di tt (Observasi)
 Kelas III",6925
17985,4,"Tindakan Keperawatan Sedang (Observasi) Merekam EKG (Observasi)
 Kelas II",9962
17986,4,"Tindakan Keperawatan Sedang (Observasi) Merekam EKG (Observasi)
 Kelas III",6925
17987,4,"Tindakan Keperawatan Sedang (Observasi) Pasang bidai fr lengan/clavicula (Observasi)
 Kelas II",9962
17988,4,"Tindakan Keperawatan Sedang (Observasi) Pasang bidai fr lengan/clavicula (Observasi)
 Kelas III",6925
17989,4,"Tindakan Keperawatan Sedang (Observasi) Pasang neck koller/fr vertebra (Observasi)
 Kelas II",9962
17990,4,"Tindakan Keperawatan Sedang (Observasi) Pasang neck koller/fr vertebra (Observasi)
 Kelas III",6925
17991,4,"Tindakan Keperawatan Sedang (Observasi) Pemasangan Gudel (Observasi)
 Kelas II",9962
17992,4,"Tindakan Keperawatan Sedang (Observasi) Pemasangan Gudel (Observasi)
 Kelas III",6925
17993,4,"Tindakan Keperawatan Sedang (Observasi) Pemberian O2 nasal kanul (Observasi)
 Kelas II",9962
17994,4,"Tindakan Keperawatan Sedang (Observasi) Pemberian O2 nasal kanul (Observasi)
 Kelas III",6925
17995,4,"Tindakan Keperawatan Sedang (Observasi) Pemberian O2 non  rebreathing mask (Observasi)
 Kelas II",9962
17996,4,"Tindakan Keperawatan Sedang (Observasi) Pemberian O2 non  rebreathing mask (Observasi)
 Kelas III",6925
17997,4,"Tindakan Keperawatan Sedang (Observasi) Pemberian O2 rebreathing mask (Observasi)
 Kelas II",9962
17998,4,"Tindakan Keperawatan Sedang (Observasi) Pemberian O2 rebreathing mask (Observasi)
 Kelas III",6925
17999,4,"Tindakan Keperawatan Sedang (Observasi) Pemberian O2 t piece (Observasi)
 Kelas II",9962
18000,4,"Tindakan Keperawatan Sedang (Observasi) Pemberian O2 t piece (Observasi)
 Kelas III",6925
18001,4,"Tindakan Keperawatan Sedang (Observasi) Pembuatan gips window (Observasi)
 Kelas II",9962
18002,4,"Tindakan Keperawatan Sedang (Observasi) Pembuatan gips window (Observasi)
 Kelas III",6925
18003,4,"Tindakan Keperawatan Sedang (Observasi) Pengawasan induksi (Observasi)
 Kelas II",9962
18004,4,"Tindakan Keperawatan Sedang (Observasi) Pengawasan induksi (Observasi)
 Kelas III",6925
18005,4,"Tindakan Keperawatan Sedang (Observasi) Pengawasan ps punctie pleura, acites (Observasi)
 Kelas II",9962
18006,4,"Tindakan Keperawatan Sedang (Observasi) Pengawasan ps punctie pleura, acites (Observasi)
 Kelas III",6925
18007,4,"Tindakan Keperawatan Sedang (Observasi) Pengelolaan th/dg syring pump (Observasi)
 Kelas II",9962
18008,4,"Tindakan Keperawatan Sedang (Observasi) Pengelolaan th/dg syring pump (Observasi)
 Kelas III",6925
18009,4,"Tindakan Keperawatan Sedang (Observasi) Pengelolaan TH/IM/IV/IC/SC (Observasi)
 Kelas II",9962
18010,4,"Tindakan Keperawatan Sedang (Observasi) Pengelolaan TH/IM/IV/IC/SC (Observasi)
 Kelas III",6925
18011,4,"Tindakan Keperawatan Sedang (Observasi) Pengelolaan th/ps amuk (Observasi)
 Kelas II",9962
18012,4,"Tindakan Keperawatan Sedang (Observasi) Pengelolaan th/ps amuk (Observasi)
 Kelas III",6925
